#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2023-11-05-rev-171359
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.tsv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
entry	orgNumber	orgName	web	categories	comment
1233648961	802490-8314	Riksförbundet Hjärnkoll	https://hjarnkoll.se/	psykisk hälsa,riksförbund	
1233657848	802426-1250	Sverige för UNHCR	https://sverigeforunhcr.se/	hjälporganisation	
1233658739	864501-1738	Sandareds Scoutkår	https://sandared.scout.se/	scoutkår	
1233662376	825003-1294	Söderköpings Brukshundklubb	https://www.soderkopingsbk.com/	brukshundsklubb,hundsport	
1233662541	882601-7074	Stiftelsen Estoniaoffren och Anhöriga, SEA	https://www.seainfo.se/	stiftelse	
1233664539	844001-0422	Bosnisk Islamiska Kultur Föreningen-Landskrona	https://www.izblandskrona.se/	hemlandsförening	
1233664828	802532-8033	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Värmland, Fredriksbergsskolan
1233664927	857200-4904	Göteborgs Fäktklubb	https://www.goteborgsfk.se/	fäktklubb	
1233665635	559123-6848	Kronogård Nord AB	https://www.kronogard.com/	camping,konferens,stuguthyrning	
1233678505	802490-7720	Brottsofferjouren Stockholm - Gotland	https://www.brottsofferjouren.se/	intresseförening	
1233678802	802495-9697	Existera	https://www.existera.org/	kvinnojour	
1233680402	556599-0727	Malins Skafferi AB	https://www.malins-skafferi.se/	catering,restaurant	
1233680725	802418-7059	Övsjö Bygdegårdsförening	http://www.ovsjo.se/	bygdegårdsförening	
1233680998	826001-4678	Kristina Scoutkår	https://kristinascoutkar.scout.se/	scoutkår	
1233681152	252002-7794	Vä-Skepparslövs Församling	https://www.svenskakyrkan.se/va-skepparslov	religion	Köpinge kyrka
1233698362	802000-2658	Svenska Barnmorskeförbundet	https://www.barnmorskeforbundet.se/	förbund,vårdförbund	
1233698545	838202-3508	Åhus Brukshundklubb	https://www.ahusbk.se/	brukshundsklubb,hundsport	
1233699485	802465-6384	Jämtland Charity - Templar Knights Motorcycle Club	https://templarknightsmc.se/jamtland/jamtland-charity/	hjälporganisation	
1233699931	814801-0856	Överby Ridskola	https://idrottonline.se/OverbyHF-Ridsport/	ridklubb	
1233700366	802000-4902	Stockholms Byggnadsförening	https://www.sthbyggnadsforening.se/	byggnadskonst,utbildning	
1233703493	836201-1853	Sölvesborgs Trädgårdsförening	http://solvesborgstradgardsforening.se/	förening,trädgårdsförening	
1233703691	802499-0213	Hindås station Bygdegårdsförening	https://www.hindasstation.se/	bygdegårdsförening	
1233705308	826002-0337	Jönköpingsbygdens Genealogiska Förening	https://jbgf.se/	genealogi,släktforskning	
1233707783	863500-2499	Skallsjö Hembygds-och Fornminnesförening	https://www.skallsjo.nu/	fornminne,förening,hembygdsförening	
1233708963	842001-0442	Eslövs JSK - Skyttesport	https://www.eslovjsk.com/	skytteklubb,sportskytte	
1233710282	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Garnvindeskolan
1233712924	802537-0241	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Sjuhärad, Viskaforsskolan
1233712981	802534-5466	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Täby, Bergsundsskolan
1233715968	866000-6332	Mariestads Golfklubb	https://www.mariestadsgk.se/	golfklubb	
1233716602	802444-2876	Patientförening för Integrativ Medicin / Förening för Integrativ Medicin och Hälsa	https://integrativ-medicin.se/	patientförening	
1233716628	802499-4553	Föreningen Antoniosgården	https://antoniosgarden.se/	religion	
1233716875	832400-9573	Ridklubben Udden	https://www.ridklubbenudden.com/	hästsport,ridklubb	
1233717261	898500-6421	Vuollerims Ridklubb	https://www.vuollerimsridklubb.com/	ridklubb,ridskola	
1233717378	849201-0577	Söndrums Tennisklubb	https://www.sondrumstk.se/	idrottsförening,tennisklubb	
1233718905	252000-6301	Älmeboda Församling		religion	Kollekt
1233719572	882000-9713	Hedemora Scoutkår	http://hedemorascout.se/	scoutkår	
1233729001	818500-6676	PRO Flen	https://pro.se/distrikt/distrikt-sodermanland/samorganisationer/samorganisation-flen/foreningar/flen.html	pensionärsklubb	
1233730884	252004-9566	Sveriges Buddhistiska Gemenskap	https://www.sverigesbuddhister.se/	religion	
1233735107	846001-4056	Malbas BBK - Basket	https://www.malbas.com/	basketbollklubb,idrottsförening	
1233735735	845002-1806	Barsebäcks Bygdegård	https://barsebäcksbygdegård.se/	bygdegårdsförening	
1233736527	802491-7877	JRF Forshälla, Jägarnas Riksförbund	https://www.jrfforshalla.se/	jakt,riksförbund	
1233736683	879500-2339	Heby SkF - Skyttesport	https://idrottonline.se/HebySkF-Skyttesport/	skytte,sportskytte	
1233737376	556706-5262	Paletten	https://www.svenskakyrkan.se/vasteras/paletten	religion	Café
1233737418	802514-3226	Rotary Hässleholm	https://hassleholm.rotary2400.se/	rotaryklubb	
1233737889	878000-5321	Västerås BK - Brottning	http://www.vasterasbrottarklubb.se/	brottning,brottningsklubb,intresseförening	Stödmedlem/Wresfit
1233737897	012049-7656	Högsrums Hembygdsförening	https://www.hembygd.se/hogsrums-hembygdsforening	hembygdsförening	
1233742541	802532-8033	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Värmland, Fredricelundskolan
1233747771	802438-4888	Värmdö Nattvandrare	https://www.nattvandra.nu/	förening,intresseorganisation	
1233747789	530529-XXXX	Fagersta Nyheter / Ola Wahlsten	https://fagerstanyheter.com/	lokaltidning	
1233749173	846002-9740	Victoriateatern / Kulturföreningen Kontrast	https://www.victoria.se/	kulturförening,teater	
1233755543	252003-2869	Skara Pastorat	https://varnhem.se/	religion	Orgel Varnhem
1233755824	252000-6335	Väckelsångs Församling		religion	Bokbord
1233770146	894000-2952	EFS Västerbotten	https://efsvasterbotten.se/	religion	
1233771318	802006-1688	Frälsningsarmén	https://www.fralsningsarmen.se/Uppsala/	religion	Uppsala, Kåren
1233771656	559000-7612	Kungsbygget Äventyrspark AB	https://kungsbygget.com/cykelpark	cykelsport,friluftsliv,företagsevent,klättring,äventyr	
1233772225	802508-5617	Rotary Helsingborg Kärnan	https://helsingborg-karnan.rotary2390.se/	rotaryklubb	
1233780079	802006-0110	Ellen Keys Stiftelse Strand	https://www.ellenkey.se/	stiftelse	
1233781747	802418-0070	Glommens Bygdegårdsförening	https://bygdegardarna.se/glommen/	bygdegårdsförening	
1233782893	802490-6664	Swedish Organization for Global Health, SOGH	https://sogh.se/	donation,intresseförening	
1233784345	252000-6939	Angelstads Församling	https://www.svenskakyrkan.se/ljungby/angelstads-forsamling	religion	Bokbord
1233784972	817300-6258	IK VAVD	http://www.ik-vavd.se/	bastu,boule,box,eljusspår,gym,hund,idrottsförening,tabata,tennis,triathlon,volleyboll,yoga	
1233785524	898801-0388	Danssportföreningen Piteswänget	https://www.piteswanget.se/	dansförening,danssport	
1233785854	818501-2385	Kvinno- och Tjejjouren Miranda	https://jourmiranda.se/	kvinnojour	
1233790037	802511-3039	Locker Room Talk	https://lockerroomtalk.se/	ungdomsverksamhet,utbildning	
1233790474	556706-5262	Tomaskyrkan	https://www.svenskakyrkan.se/vasteras/tomaskyrkan	religion	Köket
1233790698	710506-XXXX	Konstnärstryck Andreas Krook	https://konstnarstryck.se/	konst	
1233790813	863500-2291	Lions Club Lerum	https://www.e-clubhouse.org/sites/lerum/	lionsklubb	
1233791167	883200-7895	Åhls Hembygdsförening	https://www.hembygd.se/ahl	hembygdsförening	
1233791183	814400-1818	Sionförsamlingen i Hallstavik	https://pingst.org/	religion	
1233791712	829501-1475	Lessebo Scoutkår	https://lessebo.scout.se/	scoutkår	
1233791936	818000-1029	Eskilstuna GUIF IF	https://www.guif.nu/	handbollsklubb,idrottsförening	Entré
1233794237	835001-2327	Karlskrona Hockeyklubb	https://www.khk.se/	hockeyklubb	
1233794930	893201-9782	Åre/Duved Scoutkår	https://areduved.scout.se/	scoutkår	
1233795242	802018-2872	Acem-Sverige	https://acem.se/	meditation	
1233795358	846001-7166	Malmö Sportdykarklubb	https://www.msdk.se/	dykklubb,sportdykning	
1233795390	825003-1567	Djurskyddet Fiahemmet Norrköping	https://www.fiahemmet.se/	djurskydd	
1233796687	252003-8874	Södra Ölands Pastorat	https://www.svenskakyrkan.se/sodraoland	religion	Kastlösa kyrka
1233797040	802409-7639	Stödföreningen för Barbro Johanssons fond för utbildning av flickor i Tanzania, JOHAfonden	http://www.johafonden.com/	hjälporganisation,utbildning	
1233800190	802467-4122	Melanomföreningen	https://melanomforeningen.se/	förening,melanom	
1233801909	252003-8734	Tingsryds pastorat	https://www.svenskakyrkan.se/tingsryd	religion	Gravljus
1233802865	802478-1141	Stiftelsen Regnbågshjärtan	https://www.regnbågshjärtan.se/	insamling,stiftelse	
1233804986	560216-XXXX	Your Light / Yonova - Birgitta Olsson	https://yourlight.se/	medium,spiritualism	
1233806122	882601-0335	Borlänge Tunabygdens Konstförening	https://www.borlangekonstforening.se/	konstförening	
1233809258	802535-4039	Brinn för Barnen	https://www.brinnforbarnen.se/	barns rättigheter	
1233809522	802476-1341	Svenska Räddare / Nayifs Charity Project	https://swedishrescuers.se/	donation,hjälporganisation	
1233809654	802536-3238	Folkliberalerna	https://folkliberalerna.se/	politiskt parti	
1233809753	833600-5809	Westerwikspartiet	https://www.westerwikspartiet.nu/	politiskt parti	
1233811296	827000-9528	Pingst Ung Bromma	https://pingstung.se/	religion	
1233811817	710830-XXXX	Umeå Yogaskola / Susanne Edenor	https://www.umeayogaskola.se/	utbildning,yoga	
1233811908	857209-0853	Föreningen 22q11	https://www.22q11.se/	intresseförening,patientförening	
1233813078	802600-4195	Köttsjöns Fiskevårdsområde	https://www.kottsjon.se/	fiskevård,sportfiske,vattenvård	
1233815206	892600-3396	Sundsjö Idrottsförening	https://www.sundsjoif.se/	idrottsförening	
1233817673	802533-7786	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Lund, Alléskolan
1233817715	802535-9137	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Kristianstad, Thorén Framtid
1233818648	802000-2369	Avelsföreningen Svenska Ardennerhästen	https://www.ardennerforeningen.nu/	avel,hästuppfödning	
1233818762	934003-3894	Royal Thai Embassy / Royal Thai Consulate	https://thaiembassy.se/	ambassad	
1233819158	883202-1177	Leksands Fågelklubb	http://www.leksandsfagelklubb.se/	fågelklubb,naturskydd,ornitologi	
1233820172	252004-9947	Gävle Församling	https://www.svenskakyrkan.se/gavle/mariakyrkan	religion	Mariakyrkan kollekt
1233824877	802481-2169	Insamlingsstiftelsen Ellas Hjältar	https://www.ellashjaltar.se/	stiftelse	
1233825643	815600-5715	PRO Järna Vårdinge	https://pro.se/distrikt/distrikt-stockholms-lan/samorganisationer/samorganisation-sodertalje/foreningar/jarna-vardinge.html	pensionärsklubb	
1233827615	252000-6343	Urshults Församling		religion	Bokbord
1233827987	650325-XXXX	Bondepraktikan Podcast / Per-Ola Olsson	https://bondepraktikan.eu/	podcast	
1233829207	802480-9959	Insamlingsstiftelsen för Kevins Minne	https://kevinstiftelsen.se/	stiftelse	
1233831484	802482-1921	Börje Salming ALS-stiftelse	https://borjesalmingstiftelse.se/	stiftelse	
1233832706	802601-1489	Morjhults Fiskevårdsområde	https://www.morjhultsfvo.se/	fiskeklubb,fiskevård,vattenvård	
1233832763	802538-4887	Motvind Sverige	https://motvindsverige.org/	förening,intresseförening	
1233835733	857206-5228	Angereds Brukshundklubb	https://www.abhk.se/	brukshundsklubb,hundsport	
1233837028	232100-0172	Regional Kulturskola i Västmanland / Region Västmanland	https://regionalkulturskola.se/	kultur,utbildning	
1233848736	556809-4980	Mrs Skager Coaching / CCG sports AB	https://valldagolf.se/	golfcoach,utbildning	
1233848843	559198-6335	Berga Husvagnsuthyrning	https://hyra-husvagn.se/	campingutrustning,husvagnsuthyrning,uthyrning	
1233849213	878000-5412	Västerås RS - Ridsport	https://www.vrs.se/	ridklubb,ridsport	
1233850666	826000-1816	KFUM Gården Vidablick	https://vidablick.org/	idrottsförening	
1233851151	802010-0452	Svenska Danssportförbundet	https://www.danssport.se/	danssport,förbund	
1233851185	252003-0202	Svenska kyrkan Mölndal	https://www.svenskakyrkan.se/molndal/hbe	religion	HBE (Hopp för barn i Etiopien)
1233851573	826001-0999	Jönköpings Sportdansklubb	https://jsdk.se/	dansförening,danssport	
1233851631	556558-9743	Pinocchio Massage & Friskvård AB	http://pinocchio.se/	friskvård,massage	
1233852225	802502-0762	Rastplats Söder	https://www.rastplatssoder.se/	religion	
1233852274	480409-XXXX	Härliga Hjörnered / Elver Åkesson	https://harligahjornered.se/	friluftsliv	
1233852498	853300-6360	Kyrkesunds Byalag	https://www.kyrkesundsbyalag.se/	byalag,hembygdsförening	
1233860368	802004-2688	ArkDes Vänner	https://arkitekturensvanner.se/	intresseförening	
1233860632	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Härrydaskolan
1233861044	802478-0861	Stiftelsen Lööf Foundation	http://looffoundation.org/	stiftelse	
1233861267	802521-0215	Värends Gode Man Och Förvaltare	http://www.gmfvarend.se/	förvaltare,gode man	
1233862372	802471-8028	Falu BS Bandy	https://www.falubsbandy.se/	bandyklubb,idrottsförening	
1233862471	769613-1502	SM i Fotografi / Svenska Porträttfotografers Förbund	https://www.smfotografi.se/	fotograf,porträttfotografi	
1233864311	849201-1377	Långaryds Hembygdsförening	https://www.hembygd.se/langaryd	hembygdsförening	
1233864444	802437-9284	Kvinnojouren Nike / Segergudinnan I Gällivare	https://kvinnojourennike.se/	kvinnojour	
1233869047	556768-1373	Tumba Trafikskola / Körkortsutbildarna i Tumba AB	https://www.tumbatrafikskola.se/	körkort,personbil,trafikskola	
1233869054	802535-9830	Alfvéngårdens vänner	https://www.alfvengarden.se/	konst,museum,musik	
1233873718	824001-0606	Naturskyddsföreningen i Motala	https://motala.naturskyddsforeningen.se/	förening,naturskydd,naturvård	
1233878436	802471-9547	Adelsö Hembygdslag	http://www.adelsohembygdslag.se/	hembygdsförening	
1233878741	857201-9936	Stiftelsen Sjömanskyrkan i Göteborgs Stift	http://www.sjomanskyrkan.se/	stiftelse	
1233879061	802458-8488	Lions Club Arvika	https://www.e-clubhouse.org/sites/arvika/	lionsklubb	
1233879509	802533-7786	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Lund, Fäladsskolan
1233879558	802532-7506	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Helsingborg, Högastenskolan
1233879715	898801-1386	FSK Lodjuret Älvsbyns kommuns Skoterklubb	https://www.facebook.com/groups/236620686895	skoterklubb	
1233879731	857204-5568	Brännöföreningen	https://brannoforeningen.se/	barnverksamhet,idrottsförening	Försäljning
1233879806	556326-1816	Vikaryds Köttbod / Vikaryds Egendoms Aktiebolag	https://www.vikaryd.com/	gårdsförsäljning,köttproducent	
1233880010	833200-8534	Sportfiskeklubben Kroken	https://www.sfk-kroken.nu/	sportfiske,sportfiskeklubb	
1233880762	802422-0215	S606K Stockholms 606-klubb	http://www.s606k.se/	segelklubb,segelsällskap,segling	
1233881109	878001-5197	Tortuna Golfklubb	https://www.tortunagk.se/	golfklubb	
1233881190	802430-4399	Korpförening Haparanda - Korpen	https://www.korpenhaparanda.se/	idrottsförening	
1233881448	893203-0938	Flykälens byalag	https://www.flykalen.se/	förening,hembygdsförening	
1233881562	875700-0768	Bergskyrkan i Laxå	https://www.bergskyrkan.se/	religion	
1233881588	892600-4881	Rissnaortens Hembygdsförening	https://www.norlbygda.com/	hembygdsförening	
1233881752	802494-6520	Ingen Människa är Illegal - Trollhättan och Vänersborg	https://www.ingenillegal.org/trollhattan-vanersborg/	intresseförening	
1233881778	802433-8702	Flatö-Malö Hembygdsförening	https://www.flaton.se/	hembygdsförening	
1233881950	829000-1489	Ljungby IF	https://www.ljungbyif.nu/	fotbollsklubb,idrottsförening	
1233883238	802495-0696	Rude Food	https://rudefood.se/	catering,donation,återvinning	
1233883691	857209-6546	Supporterklubben Getingarna	https://www.getingarna.net/	supporterklubb	
1233883790	252004-8469	Tuna-Attmars Församling	https://www.svenskakyrkan.se/tuna-attmar	religion	
1233884046	830121-XXXX	YogaJoy / Jennie Carlsson	https://yogajoy.nu/	healing,yoga	
1233884285	802505-5495	Piteå IF Orienteringsklubb - Orientering	https://www.piteaifok.se/	idrottsförening,orientering	Övrigt
1233884293	875001-8338	Örebro Brukshundklubb	https://orebrobk.nu/	brukshundsklubb,hundsport	
1233885043	832400-0978	Kalmar TK - Tennis	https://www.kalmartk.se/	tennisklubb	
1233885209	252003-8874	Södra Ölands Pastorat	https://www.svenskakyrkan.se/sodraoland	religion	Smedby kyrka
1233886231	884401-4301	Öna Bygdegårdsförening	http://www.onaby.se/	bygdegårdsförening	
1233887361	559136-2644	Kullafrukt AB	https://www.kullabygdensfrukt.se/	försäljning	
1233887379	819001-0515	Hjortensbergskyrkans Församling	https://www.hjortensbergskyrkan.se/	religion	Hjortensbergskyrkans ungdom
1233887536	802534-5938	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Göteborg, Brattasskolan
1233887544	802539-3649	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Halland, Valhallaskolan
1233892122	559030-3425	HS Häst	https://naasridcenter.se/	ridsport	
1233892528	885501-0453	Färnebo Folkhögskola	https://farnebo.se/	folkhögskola,utbildning	
1233892759	252002-5004	Vilhelmina Församling	https://www.svenskakyrkan.se/vilhelmina	religion	
1233893658	817603-0503	Svenska Kyrkans Unga Riksförbundet	https://svenskakyrkansunga.se/	religion	
1233893765	802006-1688	Frälsningsarmén	https://www.fralsningsarmen.se/Strangnas/	religion	Strängnäs
1233893880	814400-9902	Freija Roslagens Företagarkvinnor	https://freija.se/	företagande	
1233894177	894000-0360	Sävaråkyrkan	https://www.savarakyrkan.se/	religion	
1233894276	822001-7571	White Lions	http://www.whitelions.se/	supporterklubb	
1233894409	826000-5155	Korskyrkans Församling	https://www.korskyrkan-jkpg.se/	religion	Ungdomskassa
1233894508	556548-0406	Pantbanken Vänersborg	https://panta.nu/	pantbank	
1233894573	826000-0719	Pingstförsamlingen Huskvarna	http://www.huskvarna.pingst.se/	religion	
1233894862	867800-8031	Lidköpings Konstförening	https://www.lidkopingskonstforening.se/	konstförening	
1233896289	897001-7029	LuleåFans	https://luleafans.se/	supporterklubb	
1233896305	571122-XXXX	Hundtrixet / Marianne Blixt	https://www.hundtrixet.se/	hundsport	
1233897394	802434-1078	Raksta Båtklubb	https://rakstabatklubb.se/	båtklubb	
1233898962	802422-6634	Bröstcancerföreningen Örnsköldsvik	https://ornskoldsvik.brostcancerforbundet.se/	cancerförening,patientförening	
1233899150	802429-6777	Habo Gymnastikförening	https://www.gymmixhabo.se/	friskvård,gym,gymnastikförening,hälsa,motion	
1233906377	802498-5346	Little Lambs Vänner	https://www.littlelambsschool.org/	donation,utbildning,välgörenhet	
1233907268	556797-5254	Hundens Hus AB	https://stockholm.hundenshus.se/	hundkurser,hundsport	
1233907292	802462-7765	Föreningen för Höörs Hemlösa Katter	https://fhhk.se/	djurskydd,katthem	
1233907490	802452-3295	Marxist / Tidskriftsföreningen Revolution	https://www.marxist.se/	förening,intresseförening	
1233907565	802401-2927	Svenska Schäferhundklubben	https://schaferhundklubben.com/	hundklubb	
1233908100	817300-4576	Equmenia Örbyhus	https://bjorkbackskyrkan.se/	religion	
1233908522	802476-0764	Kils Hästcenter Hannäs (KHH)	https://www.hastcenterhannas.se/	ridklubb	
1233908647	897300-1715	Kiruna Fjällkyrkan	http://www.kyrktorget.se/fjallkyrkan.kiruna	religion	
1233908779	894002-8726	Umeå Brukshundklubb	https://ubhk.se/	brukshundsklubb,hundsport	
1233912409	802010-4264	Ekwall Rullar / Bröstcancerförbundet	https://www.ekwallrullar.se/		Ekwall Rullar
1233912706	802539-3250	Sweden Help East, SHELPE	https://www.shelpe.se/	hjälporganisation,intresseförening	
1233921672	819001-0895	Gryts Hembygdsförening	https://www.hembygd.se/gryt	hembygdsförening	
1233926128	867200-4119	Fröjereds IF	http://www.frojeredsif.se/	idrottsförening	
1233927175	802538-2550	GMF i Blekinge	http://www.gmfiblekinge.se/	förvaltare,gode man	
1233928132	878500-0350	Pingstförsamlingen Kungsör	https://kungsor.pingst.se/	religion	Missionskassan
1233929734	802010-2995	Svensk - Eritreanskt Forum, S-ERI	http://www.seriforum.se/	välgörenhet	
1233930229	838201-7518	Wanås Konst	https://www.wanaskonst.se/	konstförening	
1233930344	826000-1535	IKHP Huskvarna	https://ikhp.se/	idrottsförening,längdskidåkning,skidor,yoga	
1233930658	889200-0640	Pingstförsamlingen i Sundsvall	https://www.sundsvall.pingst.se/	religion	
1233930955	802000-8184	EFS - Evangeliska Fosterlandsstiftelsen	https://www.efs.nu/	donation,religion	Salt – barn och unga i EFS
1233940087	556967-4202	Hamnkaféet Klintehamn / Smörgås Kungen AB	https://www.hamnkafeet.se/	cafe,restaurant	
1233940178	846001-3108	Lomma Scoutkår	http://lommascoutkar.se/	scoutkår	
1233940947	878001-4653	Västerås SK Fotbollsklubb	https://www.vskfotboll.nu/	fotbollsklubb	
1233942562	828001-0250	Bredaryds Bygdegårdsförening	https://bygdegarden.info/	bygdegårdsförening	
1233942612	857200-8830	Knippla IK	https://www.knippla.se/knippla-ik	idrottsförening,idrottsklubb	
1233942935	826000-7086	HC Dalen	https://www.hockeyettan.se/hc-dalen/	hockeyklubb	
1233943230	802440-4371	Sisters International	https://sisters.nu/	intresseförening	
1233943271	802495-3815	Hello World! Ideell förening	https://helloworld.se/	barnverksamhet,ideell förening,ungdomsverksamhet,utbildning	
1233943867	520304-XXXX	Prana Friskvård / Frank Granström	http://www.pranafriskvard.se/	friskvård,försäljning,yoga	
1233945573	500530-XXXX	Jón Leifsson	https://www.jonleifsson.se/	konstnär	
1233945680	802427-8700	Ramkvilla Golfklubb	http://www.ramkvillagolf.com/	golfklubb	
1233951019	826000-3614	Pingstkyrkan Kaxholmen	https://pingstkaxholmen.se/	religion	Församlingskassan
1233951159	885000-1143	Betlehemskyrkan i Gävle	https://bkgavle.se/	religion	Ungdomsverksamhet
1233951258	640407-XXXX	Nykvarns Hundhall	https://nykvarnshundhall.se/	hundsport	
1233951381	802461-8087	Skifte För Sverige	https://skiftet.org/	donation,folkrörelse,intresseförening	
1233952124	802491-5608	Sigtuna IF Innebandy	https://www.sigtunaifinnebandy.se/	idrottsförening,innebandyklubb	
1233952272	817300-7231	Gimo RK	https://www.laget.se/GimoRK/	hästsport,ridklubb,ridskola	
1233952397	853300-8788	Kungälvs Bowlingklubb	https://www.laget.se/kungalvsbowlingklubb/	bowlingklubb,idrottsförening	
1233952850	802456-3762	Lions Club Sundbyberg	https://lionsclubsundbyberg.org/	lionsklubb	
1233952900	875000-4718	Salemförsamlingen Mullhyttan	https://www.salemmullhyttan.se/	religion	
1233952926	252002-6861	Kinneveds Församling	https://www.svenskakyrkan.se/floby	religion	
1233953271	802495-3815	Hello World! Ideell förening	https://www.helloworld.se/	barnverksamhet,ungdomsverksamhet	
1233956000	822001-9445	IFK Linköpings Boxningsklubb	https://linkopingboxning.com/	boxningsklubb,idrottsförening	
1233956406	802439-9605	Islandshästföreningen Oddur	https://www.oddur.se/	hästsport,islandshäst	
1233956521	556706-5262	Mariagården i Skultuna	https://www.svenskakyrkan.se/vasteras/mariagarden-i-skultuna	religion	Kollekt
1233956570	826001-1609	Östra SK Jönköping	https://www.ostra.nu/	fotboll,idrottsförening,innebandy	Ungdom
1233956620	857209-6405	Ingen Människa är Illegal - Göteborg	https://www.ingenillegal.org/goteborg/	intresseförening	
1233956844	889200-4717	Tynderö Bygdegårdsförening	https://www.tynderobygdegard.nu/	bygdegårdsförening	
1233956927	833600-1683	Ukna Hembygdsförening	https://uknahembygd.se/	hembygdsförening	
1233957008	802414-8226	Redbergslids Scoutkår	https://redbergslid.scout.se/	scoutkår	
1233957255	894702-1344	Övre Norrlands Taxklubb, ÖNTK	https://www.ontk.se/	hundklubb,hundsport	
1233958154	829502-3041	Växjö Adventistförsamling	https://vaxjo.adventkyrka.se/	religion	
1233959533	812800-5769	Svensk-irländska föreningen	https://swedishirish.com/	förening,hemlandsförening,vänskapsförening	
1233962404	556725-8537	Blomsterhuset Ullånger	https://www.blomsterhus.se/	handelsträdgård	
1233962529	875002-0839	Vinöns Kultur och hembygdsförening	https://www.vinon.se/	hembygdsförening,kulturförening	
1233962974	916846-1243	Klimatpodden / Konvoj Produktion	https://klimatpodden.se/	podcast	
1233963386	863000-7170	Konsumentorganisationen Elbil Sverige	https://www.elbilsverige.se/	intresseorganisation,konsumentorganisation	
1233964640	802532-9916	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Malmö, Framtidskompassen Västra Ingelstad
1233969219	252002-8420	Dominicaines de Sainte Marie des Tourelles	https://www.roglekloster.se/	religion	
1233969789	824000-1035	Heliga Hjärtas Kloster / Mariadättrarna OSB	https://heligahjartaskloster.se/	kloster,religion	köp i boden
1233975851	556652-4632	Maskinfirma Glaj AB	https://glaj.se/kontakt/	försäljning,installation,service	
1233978145	802443-5300	Kinesiska Riksförbundet i Sverige	https://www.huaren.se/	riksförbund	
1233981230	802511-0548	Lions Club Älvsbyn		lionsklubb	
1233983889	621027-XXXX	Nina Fox Stark	https://www.ninafoxstark.se/	utbildning	
1233984671	802419-2307	Glommens Samhällsförening	https://www.glommen.se/	förening,samhällsförening	
1233986908	833600-1840	Westerviks KK - Kanot	http://www.westervikskanotklubb.se/	kanotklubb	
1233987427	817602-1643	KIV - Konstvetenskapliga Institutionens Vänner i Uppsala	https://www.kiviuppsala.se/	förening,konst,konstsällskap	
1233990553	802428-4575	Varken hora eller kuvad (VHEK)	https://vhek.se/	donation	
1233990801	802510-1760	Gåvan Sverige	https://gavansverige.se/	hjälporganisation	
1233991114	832800-8365	Bockara Hembygdsförening	https://www.bockara.com/	hembygdsförening	
1233991163	681021-XXXX	Yoga Med Helen / Helen Kåselöv	https://www.yogamedhelen.se/	yoga	
1233991197	556621-4135	Charterbuss Resetjänst i Kristinehamn AB	https://www.charterbuss.se/	charterbuss,passagerar transport	
1233991296	252004-7446	Väddö Församling	https://www.svenskakyrkan.se/roslagens-ostra-pastorat/vaddo-forsamling	religion	
1233996014	802467-8438	Urbergsgruppen	https://raddaklinte.se/	intresseförening	#räddaklinte!
1233996113	812000-3333	Österåkers Brukshundsklubb	https://www.osterakersbk.se/	brukshundsklubb,hundsport	
1233996865	556888-1279	Hills Golf & Sports Club / Hills Golf AB	https://www.hillsgolfclub.se/	golfklubb	
1233997632	855100-2671	Vänsterpartiet Partille	https://partille.vansterpartiet.se/	politiskt parti	
1233997996	556611-6694	Magazin24 / Earton Media AB	https://magazin24.se/	lokaltidning,tidsskrifter	
1233998358	802469-8899	Tjejjouren Rut	https://www.unizonjourer.se/tjejjourenrut/	kvinnojour	
1233998457	802533-7869	Team Rynkeby	https://www.team-rynkeby.se/	cancerforskning,forskning,hjärnforskning	Stockholm, Vittra Vallentuna
1233998895	849600-3016	Handbollklubben Varberg	https://hkvarberg.myclub.se/	handbollsklubb,idrottsförening	
1233999323	802505-8408	Piteå IF Fotbollsförening	https://piteaif.sportadmin.se/	fotbollsklubb,idrottsförening	
1234003661	857204-5568	Brännöföreningen	https://brannoforeningen.se/	barnverksamhet,idrottsförening	Medlemsavgifter
