#
# Title: Swish 123 Nummer
# Author: Christopher Isene <christopher.isene@gmail.com>
# Date: 2024-11-15-rev-210320
# Source: https://github.com/cisene/swish-123/text/swish-123-datasource.csv
#
# Legend: Swish-nummer, OrgNr, OrgNamn, Länk, Kategorier, Kommentar
#
"entry","orgNumber","orgName","web","categories","comment"
"1234152690","556977-3277","Blackout Family AB","https://www.svenskalag.se/blackoutfamilyab","dansförening,dansklubb,danskurser,danssport,dansstudio",""
"1234156675","802453-4722","Kung Karl BK","https://www.svenskalag.se/kungkarlbk","fotbollsklubb,idrottsförening",""
"1234161188","802481-3217","Insamlingsstiftelsen Power Woman Foundation","https://www.powerwomanfoundation.org/","donation,stiftelse,styrketräning",""
"1234161444","824000-3767","OK Motala","https://www.svenskalag.se/okmotala","idrottsförening,orienteringsklubb",""
"1234162491","802535-9814","Skövde Discgolfklubb","https://www.laget.se/SkovdeDiscgolf/","discgolfbana,discgolfklubb",""
"1234162590","556714-7599","Biodlartips & Jalin Film AB","https://biodlartips.se/","biodling,försäljning,podcast",""
"1234162988","802535-7305","Mediumförbundet","https://mediumforbundet.se/","förbund,medium,spiritualism",""
"1234165171","802535-0219","Aulis Hästsportklubb, AHSK","https://www.facebook.com/Aulishastsportklubb/","hästsport,ridklubb",""
"1234166021","802522-1733","Solanderleden","https://www.solanderleden.se/","intresseförening",""
"1234166773","836200-0815","PRO Karlshamn","https://pro.se/distrikt/distrikt-blekinge/samorganisationer/samorganisation-karlshamn/foreningar/karlshamn.html","pensionärsklubb",""
"1234166826","802422-9620","Johanniterhjälpen","https://johanniterhjalpen.se/","hjälporganisation,insamling,ukraina",""
"1234168639","802459-4767","Strandabygdens SpSk","https://www.svenskalag.se/strandabygdensspsk","skytteklubb,sportskytteklubb",""
"1234170197","252003-4337","Sala-Norrby-Möklinta Pastorat","https://www.svenskakyrkan.se/sala","religion","Gåva"
"1234170213","858500-6912","Orust Fotboll","https://www.laget.se/OrustFotboll1/","fotbollsklubb,idrottsförening",""
"1234170270","819000-2066","OK Måsen","https://www.svenskalag.se/okmasen","idrottsförening,orienteringsklubb",""
"1234170551","530530-XXXX","Lena Prästgård Ridhus / Ove Stenson","https://www.lenaprastgard.se/","ridhus,stallplats",""
"1234170593","884401-8260","Rörbäcksnäs IS","https://www.svenskalag.se/rorbacksnasis","fotbollsklubb,idrottsförening",""
"1234170734","802449-1162","Liljeholmens BJJ & MMA","https://www.liljeholmensbjj.se/","kampsportsförening",""
"1234170825","802454-9464","Dalslands Hästsportklubb","https://www.svenskalag.se/dalslandshastsportklubb","hästsport,ridklubb",""
"1234170890","878000-8499","Equmenia Ansgarskyrkan Västerås","https://ansgarsforsamlingen.se/","religion",""
"1234170940","252003-1911","Balingsta Pastorat","https://www.svenskakyrkan.se/balingsta","religion","Konfirmationsundervisning"
"1234171344","817301-4625","Tierp IBK","https://www.tierpibk.se/","idrottsförening,innebandyklubb",""
"1234171666","802444-1316","FC Peking","https://www.svenskalag.se/fc-peking","fotbollsklubb,idrottsförening",""
"1234171690","873200-3432","Djurskyddet Karlstad","https://www.djurskyddet.se/karlstad/","djurskydd,djurvård,katthem",""
"1234171773","556909-9541","Hedbergs Industri AB","https://www.de-ijssel-coatings.se/","byggmaterial,försäljning,näthandel",""
"1234171799","817602-3805","Stiftelsen Dynamis Världsevangelisation","https://www.dynamisworldministries.com/swedish-svenska","religion,stiftelse",""
"1234171898","832800-9959","Mönsterås Brukshundklubb","https://www.monsterasbk.se/","brukshundklubb,hundsport",""
"1234171906","802414-4852","KFUM Sundsvall Basket","https://www.laget.se/KFUMSundsvallBasket/","basketbollklubb,idrottsförening",""
"1234173290","773200-2493","Sanne Bygdegård","https://bygdegardarna.se/sanne/","bygdegårdsförening",""
"1234177051","802437-4384","SPF Seniorerna Sällskapet Armeria Skanör-Falsterbo","https://www.spfseniorerna.se/distrikt/skanedistriktet/foreningslista/armeria/","pensionärsklubb",""
"1234177580","889202-0390","PRO Sköns Södra","https://pro.se/distrikt/distrikt-medelpad/samorganisationer/samorganisation-sundsvall/foreningar/skons-sodra.html","pensionärsklubb",""
"1234177697","802533-3421","Team Rynkeby","https://www.team-rynkeby.se/","cancerforskning,forskning,hjärnforskning","Linköping, Vrinneviskolan"
"1234178521","212000-0332","Lärcentrum / Flens kommun","https://flen.se/barn--utbildning/vuxenutbildning/larcentrum","utbildning",""
"1234180139","252000-5121","Bosebo Församling","https://www.svenskakyrkan.se/gislaved","religion","Övrigt"
"1234180154","252003-4725","Gislaveds Pastorat","https://www.svenskakyrkan.se/gislaved","religion","Kollekt Öreryds kyrka"
"1234180188","839400-5394","Hjärnarps GIF","https://www.hjarnarpsgif.se/","fotbollsklubb,idrottsförening",""
"1234180683","802456-3721","Korpen Åseda","https://korpenaseda.webnode.se/home/","idrottsförening,korpenförening",""
"1234181111","252004-2082","Söderköping S:t Anna Församling","https://www.svenskakyrkan.se/soderkoping","religion","Skällviks kyrka"
"1234181277","893201-1011","Undersåkers Hembygdsförening","https://www.hembygd.se/undersaker","hembygdsförening",""
"1234181293","897300-1731","Kiruna FF","https://www.svenskalag.se/kirunaff","fotbollsklubb,idrottsförening",""
"1234181335","898200-3629","PRO Kalix","https://pro.se/distrikt/distrikt-norrbotten/samorganisationer/samorganisation-kalix/foreningar/kalix.html","pensionärsklubb",""
"1234181426","556981-5425","Prima Trafikskola AB","https://primatrafikskola.se/","trafikskola,utbildning",""
"1234181657","814801-0815","Kvinnojouren Sigtuna","https://www.unizonjourer.se/kvinnojourensigtuna/","kvinnojour",""
"1234181699","252002-9907","Sävare Församling","https://www.svenskakyrkan.se/savare","religion",""
"1234181715","716408-0876","Freja Samfällighetsförening","https://www.freja.re/","samfällighetsförening",""
"1234182200","865500-7493","SPF Seniorerna Bogesund","https://www.spfseniorerna.se/distrikt/sodra-alvsborgsdistriktet/foreningslista/spf-seniorerna-bogesund/","pensionärsklubb",""
"1234182556","862500-6823","Melleruds Ridklubb","https://www.mellerudsridklubb.com/","hästsport,ridklubb",""
"1234182648","802411-1786","Chabad Lubavitch Stockholm","https://www.chabadstockholm.com/","religion",""
"1234183190","252000-6996","Odensjö Församling","https://www.svenskakyrkan.se/ljungby/odensjo-forsamling","religion","Kollekt"
"1234183208","802496-1636","Munskänkarna","https://www.munskankarna.se/sv/regioner/stor-stockholm-sodra/kungsholmen/","vinprovning","Kunsholmen"
"1234183224","802001-5668","Immanuelskyrkans Församling","https://www.immanuel.se/","religion","Svenska verksamheten"
"1234183307","802465-8414","Djurens Vänner Mönsterås","https://www.djurensvanner.se/monsteras","djurskydd",""
"1234183372","802434-9345","Bodens BK HF","https://www.laget.se/BBKHandboll/","handbollsklubb,idrottsförening",""
"1234183380","828000-2638","Equmeniakyrkan Åsenhöga","https://equmeniakyrkanasenhoga.se/","religion",""
"1234183620","252004-0557","Arbogabygdens Församling","https://www.svenskakyrkan.se/arboga","religion","Medåkers blomsterfond"
"1234183828","818500-5694","Svenska Röda Korset","https://www.rodakorset.se/ort/sodermanland/katrineholms-kommun/","hjälporganisation,rödakorset","Katrineholm"
"1234185096","827500-2171","Vrigstad Missionsförsamling","https://vrigstadmissionskyrka.se/","religion",""
"1234189916","802545-8475","Direct Help For Ukraine","","hjälporganisation,insamling,ukraina",""
"1234190088","802015-5860","Sällskapet Blomstervännerna","https://sallskapetblomstervannerna.se/","blommor,intresseförening",""
"1234190880","802501-2850","The Swedish Surfing Association","https://www.surfforbundet.se/","förbund,idrottsförbund,riksförbund,surfing",""
"1234193496","802404-2957","New Wine Sverige","https://newwine.se/","religion",""
"1234193561","826500-3494","FTM-Mission","https://ftm-mission.org/","donation",""
"1234194148","816400-0922","Sjundedags Adventistsamfundet","https://www.adventist.se/","religion",""
"1234194163","835000-5784","Bröstcancerföreningen Blekinge","https://blekinge.brostcancerforbundet.se/","bröstcancer,donation",""
"1234194197","869000-8985","Götene Dykarklubb","https://gotenedyk.se/","dykarklubb,idrottsförening",""
"1234194213","849600-2851","Gödestads Hembygdsförening","https://www.hembygd.se/godestad","hembygdsförening",""
"1234194221","847000-2752","Trelleborgs IF","https://www.trelleborgsif.se/","idrottsförening,ishockeyklubb",""
"1234194429","819000-2868","Stjärnhovs IK","https://www.laget.se/StjarnhovsIK/","fotbollsklubb,idrottsförening",""
"1234194619","826500-0078","Aneby SK","https://www.laget.se/AnebySK/","idrottsförening,innebandyklubb",""
"1234194700","559021-5173","Juvia AB","https://www.juvia.se/","behandling,botoxbehandling,elektiv kirurgi,estetiska injektioner,onkologisk bröstkirurgi",""
"1234194965","828000-2307","Waggeryds IK","https://www.laget.se/WaggerydsIK/","bandyklubb,fotbollsklubb,idrottsförening",""
"1234195012","802004-7067","EFS Missionsförening Hammarbykyrkan","http://www.hammarbykyrkan.nu/","religion",""
"1234195020","252002-9576","Knista Församling","https://www.svenskakyrkan.se/knista","religion","Kollekt"
"1234195319","802008-6255","Örnsbergs Scoutkår","https://www.ornsberg.org/","scoutkår",""
"1234195350","802439-6601","Lekebergs IF","https://www.laget.se/LekebergsIF/","idrottsförening",""
"1234195947","867800-4782","Falköpings Sportskytteklubb","https://www.laget.se/FalkopingsSpSK/","jaktskytteklubb,skytteklubb,sportskytteklubb","Övrigt"
"1234196226","883800-7998","Högbergskyrkans Församling","https://hogbergskyrkan.se/","religion",""
"1234196754","819500-5106","Strängnäs Lokala Kennelklubb","https://www.slkk.se/","hundsport,kennelklubb",""
"1234196762","878000-8440","Kvinnohuset Västerås, Tjejjouren Ronja","https://www.kvinnohuset-vasteras.org/","kvinnojour",""
"1234196887","819500-2715","IFK Mariefred","https://www.laget.se/IFK_Mariefred/","bordtennisklubb,discgolfklubb,fotbollsklubb,friidrottsförening,handbollsklubb,idrottsförening,innebandyklubb,ishockeyklubb,kampsportsförening,konståkningsklubb,skidlöparklubb",""
"1234197026","843001-2776","Djurhemmet Tassebo / Stiftelsen Djurhemmet I Helsingborg","http://djurhemmet-tassebo.se/","djurhem,djurskydd,hundhem,katthem,stiftelse",""
"1234197091","802420-8061","Forshaga Brukshundklubb","https://www.forshagabk.se/","brukshundklubb,hundsport",""
"1234197430","252003-4287","Stora Tuna och Torsångs Pastorat","https://www.svenskakyrkan.se/borlange","religion","Ljusbärare"
"1234197703","670326-XXXX","Smårsgårdens Islandshästar HB","https://smarsgarden.se/","hästsport,ridskola",""
"1234198891","802473-0486","Hägglunds Ski Team SK - Skidor","https://www.hagglundsskiteam.se/","idrottsförening,skidor","Tävlingsavgift"
"1234198990","812401-1324","Tyresö Royal Crowns","https://www.svenskalag.se/royalcrowns","amerikansk fotbollsklubb,idrottsförening",""
"1234199550","889200-8171","Njurunda OK - Orientering","https://www.njurundaok.org/","idrottsförening,orienteringsklubb",""
"1234199865","877100-7690","Resta Bygdegård","https://bygdegardarna.se/hitta-bygdegard/resta/","bygdegårdsförening",""
"1234199881","892600-0061","Bergs Hembygdsförening","https://www.hembygd.se/berg","hembygdsförening",""
"1234199956","873201-5923","Grums Båtsällskap","https://grumsbatsallskap.se/","båtklubb,båtsällskap",""
"1234201620","882600-5491","IK Segro","https://iksegro.basna.nu/","bandyklubb,fotbollsklubb,idrottsförening,innebandyklubb,ishockeyklubb,skidlöparklubb",""
"1234202206","252003-8874","Södra Ölands Pastorat","https://www.svenskakyrkan.se/sodraoland","religion","Torslunda kyrka"
"1234202214","252003-8874","Södra Ölands Pastorat","https://www.svenskakyrkan.se/sodraoland","religion","Ås kyrka"
"1234202479","894000-6680","Vindelns Hembygdsförening","https://www.hembygd.se/vindeln","hembygdsförening",""
"1234202503","855100-3414","Stiftelsen Ekocentrum","https://www.ekocentrum.se/","intresseorganisation,stiftelse",""
"1234202677","802429-6280","Vallentuna Brukshundklubb","https://www.vallentunabrukshundklubb.se/","brukshundklubb,hundsport",""
"1234203022","802450-7918","Djurö Byalag","https://www.djurobyalag.se/","byalag",""
"1234203246","802505-1809","Karlskrona Boxningsklubb","https://karlskronabk.wordpress.com/","boxningsklubb,idrottsförening",""
"1234203352","252001-4446","Sävedalens Församling","https://www.svenskakyrkan.se/partille","religion","Barnverksamhet Sävedalens församling"
"1234203535","802498-4315","Skellefteå Makerspace","https://skemake.se/","intresseförening,makerspace",""
"1234203683","889600-6478","Örnsköldsviks MC Club, ÖMCC","https://www.omcc.se/","motorcykelklubb,motorsport",""
"1234203915","802448-9901","Umeå Draghundsklubb, DHK","https://umeadraghund.se/","hundklubb,hundsport",""
"1234204061","252003-7173","Sunne Pastorat","https://www.svenskakyrkan.se/sunne","religion",""
"1234204285","893201-9022","Klövsjö-Vemdalens Golfklubb","https://www.kvgk.se/","golfbana,golfklubb",""
"1234205258","802420-3948","Prostatacancerföreningen Värmland","https://prostatacancerforbundet.se/om-oss/patientforeningar/varmland/prostatacancerforeningen-varmland/","cancer,patientförening,prostatacancer",""
"1234205332","252002-7828","Lyckå Församling","https://www.svenskakyrkan.se/lycka-forsamling","religion","Kollekt"
"1234205365","814800-7068","Vetenskap och Folkbildning, VoF","https://www.vof.se/","folkbildning,ideell förening,utbildning",""
"1234205621","802460-3220","Örebro SK Futsal","https://www.oskfutsal.se/","futsalklubb,idrottsförening",""
"1234205696","802433-8876","SPF Seniorerna Älvdalen","https://www.spfseniorerna.se/distrikt/daladistriktet/foreningslista/alvdalen/","pensionärsklubb",""
"1234205852","802431-4166","Tjejjouren Norrköping","https://www.tjejjourennorrkoping.se/","kvinnojour",""
"1234206280","802514-0362","Action For Humanity","https://lovettejallow.com/","hjälporganisation",""
"1234206298","889202-6926","Hällans Scoutkår","https://www.nsf.scout.se/karer/hallan-scoutkar-sundsvall/","scoutkår",""
"1234206397","885000-2679","Strömsbro IF","https://www.laget.se/StromsbroIF/","fotbollsklubb,idrottsförening,innebandyklubb,ishockeyklubb,padelklubb",""
"1234206652","853300-0413","IFK Kungälv","https://ifkkungalv.se/","bandyklubb,idrottsförening",""
"1234208161","802490-1285","Gryphons","https://www.gryphons.nu/","supporterklubb",""
"1234209946","802475-0021","Härnösand FC United","https://www.svenskalag.se/hfcunited","fotbollsklubb,idrottsförening",""
"1234211058","252003-0095","Märsta Pastorat","https://www.svenskakyrkan.se/marsta","religion","Kollekt Märsta kyrka"
"1234211140","854600-3875","Berghems Kyrkliga Ungdomshem","https://berghemsgard.se/","religion",""
"1234212197","802426-3165","Stiftelsen Uppåkra Arkeologiska Center","https://www.uppakra.se/","arkeologi,utbildning","Gåvor och insamlingar"
"1234212239","863500-4222","Bohus IF","https://www.bohusif.se/","idrottsförening",""
"1234213237","878001-6641","Smedsbo PK","https://www.laget.se/SmedsboPK/","pistolskytteklubb,skytteklubb",""
"1234213443","769632-5096","Solskensfarmarna","https://solskensfarmarna.se/","ekologiskt,jordbruk",""
"1234213740","837600-6956","Skånes Fagerhults SkF","https://www.svenskalag.se/skanesfagerhultsskytteforening","skytteklubb,sportskytteklubb",""
"1234213799","832401-9135","Kalmar HC","https://www.kalmarhockey.com/","idrottsförening,ishockeyklubb",""
"1234214334","825001-6337","Åby Ridklubb","https://abyridcenter.se/","hästsport,ridklubb",""
"1234214938","879000-2144","Norbergs Orienteringsklubb","https://www.norbergsok.se/","idrottsförening,orienteringsklubb",""
"1234214946","872800-3594","Hagfors Uddeholms RK- Ridsport","https://www.hurk.nu/","hästsport,ridklubb,ridsport",""
"1234215232","802507-0361","Kiruna Whiskysällskap","https://www.kirunawhiskysallskap.com/","whiskysällskap",""
"1234215323","252002-7828","Lyckå Församling","https://www.svenskakyrkan.se/lycka-forsamling","religion","Kyrklunch"
"1234215471","660220-XXXX","Yoga Jajaja / Heléne Clemensson","https://yogajajaja.se/","yoga",""
"1234216891","802000-8184","EFS - Evangeliska Fosterlandsstiftelsen","https://www.efs.nu/","godkänd gåvomottagare,religion","BIAL - Barn i alla länder"
"1234216974","802461-0647","BK Halna","https://www.bkhalna.se/","idrottsförening,innebandyklubb",""
"1234218129","825000-0919","Finspångs Missionsförsamling","https://missionskyrkanfinspang.se/","religion",""
"1234218210","802440-5808","YWAM Transform","https://www.ywamtransform.se/","hjälporganisation,religion",""
"1234218285","802465-7192","Alingsås Konståkningsklubb","https://www.svenskalag.se/alingsaskonstakningsklubb","idrottsförening,konståkningsklubb",""
"1234218327","893200-3380","EFS Missionsförening Östersund","https://www.efsostersund.se/","religion","Frösövallen"
"1234218533","802000-5420","Centerpartiets Riksorganisation","https://www.centerpartiet.se/","politiskt parti",""
"1234218889","802006-1738","Förenade Israelinsamlingen / Keren Hayesod","https://www.israelinsamlingen.org/","religion",""
"1234219044","252003-2992","Västra Tunhems Pastorat","https://www.svenskakyrkan.se/tunhem","religion","Kollekt Åsaka-Björke"
"1234219275","802457-9305","Avesta Shotokan Karateklubb","https://www.avestakarate.se/","idrottsförening,kampsportsförening,karateklubb",""
"1234219853","252003-1382","Karlstads Pastorat","https://www.svenskakyrkan.se/karlstadspastorat","religion","Julänglarna"
"1234220521","556684-6746","Ably Cicada Catering AB","https://cicada.se/","catering,restaurant",""
"1234224531","802011-2903","Nordea Konstförening","https://nordeaskonstforening.se/","konstförening",""
"1234225314","838800-5996","Simrishamns Brukshundklubb","https://www.simbk.se/","brukshundklubb,hundsport",""
"1234226015","829000-6140","Lagans AIK","https://www.laget.se/LagansAIK/","fotbollsklubb,idrottsförening",""
"1234226411","802508-3778","Hässleholm Hovdala Vandrarförening","https://www.svenskalag.se/hhvf","idrottsförening,vandrarförening",""
"1234226460","872000-8161","Gûnnerskemârten / Martens-Alliansen Gunnarskog","https://gunnerskemarten.se/","försäljning,marknadsförsäljning",""
"1234226551","868401-2449","Hemsjö Hembygdsförening","https://www.hemsjobygden.se/","hembygdsförening",""
"1234226668","817605-2929","Lövstaölets Vänner","https://www.lovstaolet.org/","bryggeri,intresseförening,ölframställning",""
"1234226874","252001-4453","Partille Församling","https://www.svenskakyrkan.se/partille","religion","Barnverksamhet Partille församling"
"1234227138","845000-7102","Korpen Lund","https://www.korpen.se/korpenlund","idrottsförening,korpenförening",""
"1234227435","252004-8485","Linde bergslags Församling","https://www.svenskakyrkan.se/linde-bergslags-forsamling","religion","Kollekt Guldsmedshyttans kyrka"
"1234227542","862000-3163","Eds Skidklubb","https://edssk.com/","idrottsförening,skidlöparklubb",""
"1234227781","833200-5837","Vimmerby Konstförening","https://vimmerbykonstforening.wordpress.com/","intresseförening,konstförening",""
"1234227807","845000-5643","Föreningen Gamla Lund","https://gamlalund.se/","historieförening,intresseförening",""
"1234228201","822000-3886","Equmeniakyrkan Skeda","https://www.kyrktorget.se/equmeniakyrkan.skeda","religion",""
"1234228268","802440-4447","Mölndals IBF","https://www.laget.se/MolndalsIBF/","idrottsförening,innebandyklubb",""
"1234228284","610214-XXXX","Formcraft / Marianne Ljungström","https://formcraft.se/","design,försäljning,heminredning,keramik",""
"1234228409","885500-2625","Högbo Golfklubb","https://www.hogbogk.com/","golfklubb","Klubbtävlingar"
"1234228417","893200-9379","Kvinnojouren Jämtlands län","https://www.kvinnojour.nu/","kvinnojour","Gunhilds fond"
"1234228599","824000-4864","Godegårds Skidklubb","https://www.svenskalag.se/godegardsskidklubb","idrottsförening,skidlöparklubb",""
"1234228615","802416-2656","Friskis & Svettis Färgelanda","https://www.friskissvettis.se/fargelanda","friskvård,hälsa,idrottsförening",""
"1234228631","802444-0508","Friskis & Svettis Mora","https://www.friskissvettis.se/mora","friskvård,hälsa,idrottsförening",""
"1234228698","827500-2171","Equmenia Vrigstad","https://vrigstadmissionskyrka.se/","religion",""
"1234228763","802428-9509","Aktiva Seniorer Lerum","https://www.aktivaseniorerlerum.se/","pensionärsklubb",""
"1234228805","828000-0756","Gnosjö Missionsförsamling","https://www.gnosjomk.se/","religion",""
"1234228896","252003-4287","Stora Tuna och Torsångs Pastorat","https://www.svenskakyrkan.se/borlange","religion","Bokbord"
"1234228920","843003-3533","Makalösa Föräldrar","https://makalosa.org/","föräldraskap","Helsingborg"
"1234229068","826001-8539","Bankeryds Hembygdsförening","https://www.hembygdbankeryd.se/","hembygdsförening",""
"1234229076","252003-1564","Vittangi församling, Kiruna Pastorat","https://www.svenskakyrkan.se/vittangi","religion",""
"1234229415","802015-5324","Brahma Kumaris Andliga Världsuniversitet","https://www.brahmakumaris.se/","meditation,religion,yoga",""
"1234229456","888800-1206","Resele Hembygsförening","http://reselehembygd.se/resele-hembygdsforening/","hembygdsförening",""
"1234229472","802502-5902","Simon Ådahls Evangelisationsfond","https://www.facebook.com/EVfonden/","religion",""
"1234229852","802442-1623","Hammarby IF Ishockeyförening","https://www.hammarbyhockey.se/","idrottsförening,ishockeyklubb","Ungdom"
"1234229969","802432-2565","SPF Seniorerna Ängelholm","https://www.spfseniorerna.se/distrikt/skanedistriktet/foreningslista/spf-seniorerna-angelholm/","pensionärsklubb",""
"1234232658","898801-2822","Wibax IBF Piteå","https://www.svenskalag.se/wibaxibf","idrottsförening,innebandyklubb",""
"1234232781","802515-9453","PRO Kopparberg","https://pro.se/distrikt/distrikt-orebro-lan/samorganisationer/samorganisation-ljusnarberg/foreningar/kopparberg.html","pensionärsklubb",""
"1234233334","855100-0733","Styrsö Sockens Hembygdsförening","https://www.hembygd.se/styrso","hembygdsförening",""
"1234233623","802403-2818","Djurgårdens Handikappfotboll","https://www.sportnik.com/group/17962","fotbollsklubb,idrottsförening",""
"1234234266","849201-6327","Rotaryklubb Halmstad-Tylösand","https://portal.clubrunner.ca/15701/","rotaryklubb",""
"1234236196","802008-4953","Enskede Scoutkår","https://enskede.scout.se/","scoutkår",""
"1234236717","802429-5423","Skällinge SKF - Skyttesport","https://www.svenskalag.se/skallingeskytteforening","skytteklubb,sportskytteklubb","Medlemsavgift"
"1234237418","817601-0083","Hagunda IF","https://www.hagundaif.se/","friidrottsförening,idrottsförening,innebandyklubb",""
"1234237749","559328-3194","Eventrace AB","https://eventrace.se/","folkraceklubb,provapå",""
"1234238416","610414-XXXX","Golftorget","https://www.facebook.com/groups/golfklubbor","golfutrustning",""
"1234239182","802539-4068","Framtid Kalmar","https://framtidkalmar.wordpress.com/","politiskt parti",""
"1234239224","822002-8040","Projekt Runeberg / Datorföreningen Lysator","https://runeberg.org/","arkeologi,intresseförening,kulturförening",""
"1234239885","864501-6562","Föreningen för Olympisk Kortdistansskjutning FOK Borås","https://www.fokboras.se/","pistolskytteklubb,skytteklubb","Viltmål"
"1234240099","802539-3862","Kraftens Hus Stockholm","https://stockholm.kraftenshus.se/","anhörigorganisation,godkänd gåvomottagare,patientförening",""
"1234240438","814000-1374","Värmdö Bygdegårdsförening","https://varmdobygdegard.se/","bygdegårdsförening",""
"1234243473","846004-0697","Harry Arnold-Sällskapet","https://harryarnold.se/","intresseförening",""
"1234243598","815600-8537","Svenska Hundklubben","https://svenskahundklubben.se/sodertalje/","hundklubb,hundsport","Södertälje"
"1234245692","802469-4898","Kalix Konstförening","https://kalixkonst.se/","konstförening",""
"1234247276","817606-9766","Lunda Hembygdsförening","https://www.hembygd.se/lunda","hembygdsförening",""
"1234247896","802435-7868","Säve Rödbo Hembygdsförening","https://www.hembygd.se/save-rodbo","förening,hembygdsförening",""
"1234248183","802447-3053","Boden Handboll IF","https://www.bodenhandboll.se/","handbollsklubb,idrottsförening",""
"1234248480","556588-3427","Anna Fahlgren / Anna Åhlgren / GoMobile nu AB","https://www.annafahlgren.se/","utbildning,yoga",""
"1234249504","883201-6987","SPF Seniorerna Svärdsjö-Enviken","https://www.spfseniorerna.se/distrikt/daladistriktet/foreningslista/svardsjoenviken/","pensionärsklubb",""
"1234256319","802009-2345","Enskede Sportfiskeklubb","https://esfk.se/","sportfiske,sportfiskeklubb",""
"1234256863","802538-2469","Sanden Ryttarsällskap","https://www.sandenranch.com/om/sanden-ryttarsallskap/","hästsport,ridsport,ryttarsällskap",""
"1234257341","874001-4553","Säffle Schackklubb","https://saffle.schack.se/","schackklubb",""
"1234257424","844000-4888","Hvens Båtklubb","https://www.hvensbatklubb.se/","båtklubb",""
"1234260980","817000-9222","Lions Club Bålsta","https://boesha.se/","lionsklubb",""
"1234262218","815600-6192","Syrisk Ortodoxa Kyrkan i Sverige","https://www.syriskortodoxakyrkan.se/","religion",""
"1234262291","838200-3260","Näsums IF","https://www.laget.se/NIF/","fotbollsklubb,idrottsförening",""
"1234262341","817603-1592","Lions Club Upsala Disa","https://www.lions-club-upsala-disa.se/","lionsklubb",""
"1234262374","814800-7399","Sollentuna Hockey Club","https://sollentunahockey.myclub.se/","idrottsförening,ishockeyklubb",""
"1234262945","802533-7653","Team Rynkeby","https://www.team-rynkeby.se/","cykelsport,friskvård,intresseförening","Jönköping"
"1234263190","802489-8481","Stefanushjälpen","https://www.stefanushjalpen.se/","hjälporganisation",""
"1234263208","556657-0643","Mjölby Golfklubb","https://www.mjolbygk.se/","golfklubb",""
"1234263448","827000-9957","Kvinnojouren Linneorna i Eksjö","https://kvinnojourenlinneorna.se/","kvinnojour",""
"1234263471","556848-6285","24meter AB","https://www.24meter.se/","fordonsutrustning,reservdelar",""
"1234263588","869000-6039","Götene Ryttarklubb","https://www.laget.se/GoteneRK/","hästsport,ridklubb,ryttarklubb","tävlingskommitté"
"1234263620","889202-0630","Sundsvalls Frisbee Förening","https://sticksjodiscgolf.se/","discgolfklubb,idrottsförening",""
"1234263653","889200-0053","Alnö IF","https://www.svenskalag.se/alnoif","fotbollsklubb,idrottsförening","F15"
"1234263687","889200-0053","Alnö IF","https://www.svenskalag.se/alnoif","fotbollsklubb,idrottsförening","P15"
"1234264164","817602-8606","Läbyvads Hembygdsförening","https://bygdegardarna.se/labyvad/","bygdegårdsförening",""
"1234264222","849201-4371","Lions Club Oskarström","https://lions.oskarstrom.com/","lionsklubb",""
"1234264305","814401-2450","Edsbro RF","https://www.svenskalag.se/edsbrorf","hästsport,ryttarförening",""
"1234270096","802507-0809","Team Equus for Hope","https://teamequusforhope.se/","cancerforskning,hästsport",""
"1234270294","785000-3406","Bostadsrättsföreningen Mården på Rävpasset i Gävle","https://www.ravpasset.se/","bostadsrättsförening",""
"1234270450","825000-5843","EFS i Söderköping","https://www.efsarken.se/","religion",""
"1234270666","802010-0262","CK Falken - Cykel","https://www.ckfalken.se/","cykelklubb,idrottsförening",""
"1234271276","849201-5295","Halmstads Roddklubb","https://halmstadrodd.nu/","idrottsförening,roddklubb",""
"1234271524","832800-4919","Ålems Skytteförening","https://www.svenskalag.se/alemssf","skytteklubb,sportskytteklubb",""
"1234271631","252003-8114","Finska församlingen i Stockholm","https://www.svenskakyrkan.se/finskaforsamlingen","religion","Act Svenska kyrkan"
"1234272183","898801-2368","Sjulnäs Byaförening","https://sjulnas.wordpress.com/","byalag,byaråd",""
"1234272308","812800-0794","Kvinnojouren Huddinge","https://kvinnojourenhuddinge.se/","kvinnojour",""
"1234272456","556957-3602","Mälarstadens Trafikskola AB","https://malarstadenstrafikskola.se/","trafikskola,yrkesförarutbildning",""
"1234272514","252002-5566","Norrfjärdens Församling","https://www.svenskakyrkan.se/norrfjarden","religion","Serveringsavgift"
"1234272670","822000-5808","Åtvidabergs GK","https://www.svenskalag.se/intresseatvidgk","golfbana,golfklubb",""
"1234272696","252003-0095","Märsta Pastorat","https://www.svenskakyrkan.se/marsta","religion","Kollekt Skånela kyrka"
"1234272787","802470-3319","Föreningen Scoutmuseèt Göteborg","https://scoutmuseetgbg.scout.se/","förening,museum,scoutkår",""
"1234273025","817601-3111","KFUM Uppsala Basket","https://www.laget.se/UppsalaBasket/","basketbollklubb,idrottsförening",""
"1234273330","802428-8469","Bosnisk Sport Klubb","https://www.laget.se/BSKVasteras/","fotbollsklubb,idrottsförening",""
"1234273702","814400-8482","Rimbo Skid- & Orienteringsklubb","https://www.rimbosok.se/","idrottsförening,orienteringsklubb,skidlöparklubb",""
